-1.720848208382166206e-02,1.126122450975345843e-02,2.816885574174191054e-02,1.176376867165467022e-02,7.370260966329058444e-03,5.031862094282364695e-03,8.380002405420455130e-03,1.266241862936449058e-03,1.678042571928964333e-02,-1.130936765597098312e-02,1.101324001133151828e-03,-7.924483001757102671e-03,5.663369927387058335e-03,1.313601567150672091e-02,2.300949371925604947e-02,1.762317840835645258e-02,-4.253987450339391518e-03,-3.171513883975991821e-02,-9.199707444826002098e-03,-6.211947153556060010e-03,1.169018837489127494e-03,1.436084720897535041e-02,-2.801185957009927341e-02,-2.027362711194748146e-02,-3.409040202141648806e-03,-5.188779850332938745e-03,-1.791130871187501111e-02,-1.350619476632465739e-02,8.449942048035325934e-03,-5.848413185017137250e-03,-9.607973980284669965e-03,2.368862093447010944e-02,8.092309780969692348e-03,7.325088901284316709e-03,1.167908231549946198e-02,-9.469456295332407195e-03,6.804038837184116402e-03,-2.439352877612404810e-02,2.781405775914920844e-02,6.401927488112143551e-03,-6.368182296668893887e-04,-2.630472330353821140e-03,-2.779266858927625060e-03,-1.054487858441122139e-02,3.952833419810702908e-03,2.393694676891368334e-02,1.595908311305596280e-02,2.888846865116689692e-03,-6.911045347339903793e-04,5.400559149554351630e-03,2.399524583981580642e-03,-1.053122401469795168e-02,-3.997034979518406493e-03,6.605102821100577136e-03,-1.300021129138767377e-02,-1.623116444682565565e-02,7.704459623848847888e-03,-2.340561891294550435e-03,-7.820009245651687521e-03,-6.765396285425195541e-03,-5.151468840185009432e-03,7.795027871732772284e-03,-1.918953469105021820e-02,-5.370987222152502367e-04,1.831746301578781461e-02,-1.250177883789532068e-02,-8.572597230127874599e-03,2.783337267340441762e-03,-1.596547038297539689e-02,2.755562865268872813e-02,6.792299385859405965e-03,1.929479398148596647e-02,3.698166451121704355e-03,3.301087583505930498e-03,1.397545861879604875e-02,-5.422706763084731915e-03,1.288819871676259027e-03,-1.327171569143007282e-03,2.171053040432197392e-02,-1.996140952126075271e-02,2.464947396549862363e-02,-5.731114553845098950e-03,2.901962697971264670e-03,7.204692426365514246e-04,3.755279285184224408e-02,-1.387419574450185315e-02,2.522545128142678408e-02,1.630875518913097247e-02,9.880776029229003735e-03,1.182554355949753076e-02,-1.278293671949577714e-02,-9.877521435376171097e-03,4.653554119073328305e-03,-1.195707209769788018e-02,1.782802688544529723e-02,1.159136604660684217e-03,1.512004568171595445e-03,6.785946773228830955e-03,-1.729572472884301779e-03,2.946494209342549395e-02
6.729208498203001834e-03,2.929656107434462989e-02,2.373181228157704090e-02,4.424466487454412067e-03,6.646549336422062637e-02,8.369158974036640386e-02,9.543642237971000641e-02,1.172194192408476388e-01,1.355500779820682233e-01,2.179242201596724438e-01,2.017376062745771248e-01,2.391318761767588230e-01,2.433878831928309727e-01,2.910027144640194852e-01,2.479862832509568404e-01,2.868273750734134930e-01,3.123407131215482635e-01,2.822998190945976704e-01,2.784080246362045652e-01,3.075176999502831077e-01,3.115961394227949599e-01,3.070606721444651410e-01,2.963891496596773312e-01,2.992953467179284566e-01,2.727144115510509170e-01,2.738905118356066981e-01,2.833630229796653688e-01,2.800207381590130162e-01,2.800170956830337898e-01,2.476094756752775794e-01,2.301546524479680111e-01,2.456983722169775453e-01,2.518945222101411363e-01,2.224096609270899971e-01,2.132286779825749434e-01,2.244799736590745443e-01,2.640095669992334471e-01,2.431448237331777784e-01,2.373459979686733945e-01,2.632859053154494866e-01,2.468839664082690122e-01,2.453816079270847716e-01,2.480361368644307951e-01,2.266708120791804948e-01,2.370383950340763657e-01,2.488676727412925116e-01,2.698651805582983343e-01,2.343746135538647135e-01,2.392714949989395157e-01,2.603407076466827674e-01,2.406038113707048842e-01,2.652306165183318520e-01,2.341536402808143125e-01,2.488585742522429756e-01,2.445144401828484026e-01,2.533269874274692857e-01,2.705945510847362900e-01,2.493222315978219916e-01,2.539040110886115476e-01,2.530550826388111574e-01,2.615465868764044188e-01,2.387692505651801411e-01,2.872700535058639870e-01,2.568348717284123506e-01,2.670114464102772978e-01,2.517684971612133560e-01,2.720105673172543148e-01,2.496586325034843012e-01,2.472906863091106910e-01,2.477759058535971004e-01,2.225068716845010064e-01,2.542972783103064072e-01,2.450294752012044386e-01,2.335228008878371120e-01,2.657171142031581335e-01,2.319917351808766515e-01,2.384311213024489229e-01,2.679483348260063291e-01,2.310040773708976758e-01,2.374474608539886566e-01,2.132113249789395482e-01,2.171780976500186089e-01,2.300705073667052014e-01,2.493500830661078693e-01,2.470648499095113859e-01,2.532747724987923221e-01,2.744483929221687157e-01,2.714020931610972576e-01,2.496909621472122032e-01,2.315821692928132780e-01,2.399994076641608076e-01,2.759235637259779828e-01,2.542216814738841868e-01,2.519401988957574168e-01,2.484875139724763982e-01,2.567527482801736372e-01,2.318153300152703267e-01,2.634081264940673073e-01,2.452688828533116372e-01,2.307750875912171207e-01
-8.344418312510371027e-03,5.420110833041421119e-03,5.794918657039901944e-02,7.969410962071207805e-02,1.073107188728304601e-01,1.732052290910164050e-01,2.320234621972809830e-01,2.784966253417997528e-01,3.376000763872135657e-01,4.032017163318739605e-01,4.300707369556517334e-01,4.898300023002777892e-01,4.998916110556237968e-01,4.924195566650759193e-01,5.291791799819698383e-01,5.511715815621416326e-01,5.610127406136653505e-01,5.983438930672471123e-01,5.800729211884673164e-01,5.575130605222352598e-01,5.882963454346408216e-01,5.671487286700470642e-01,5.699809913194667788e-01,5.536582106532433878e-01,5.448575941733878603e-01,5.265379825675776670e-01,5.397006778164251672e-01,5.131684579693233106e-01,5.195482530437012247e-01,4.907379686867502921e-01,5.242030442423342151e-01,4.793777192116513985e-01,4.904404549108076217e-01,4.802869187859287736e-01,4.828427680744238337e-01,4.696955475302389549e-01,4.924545230942474205e-01,4.670016450424011034e-01,4.937736957082752842e-01,4.885485298037703372e-01,4.861363153399045345e-01,4.876822227952131716e-01,4.963890482601155396e-01,4.855971671868892225e-01,4.766396204488332344e-01,4.902248481559788873e-01,5.266209870183631292e-01,4.949963367741013198e-01,5.128606033583689161e-01,5.013705176484268833e-01,5.003514451060032675e-01,4.984606579993325903e-01,5.123810009647835617e-01,5.095904907717447863e-01,5.253614922065222848e-01,5.003014044071537603e-01,4.939163178400717280e-01,4.992825960882791292e-01,5.139570701245279594e-01,5.281384941043757442e-01,4.874372646367894357e-01,5.133245558309886825e-01,5.012722828773704675e-01,5.119649081671384661e-01,5.026729971681500597e-01,5.001184474845846717e-01,5.071970222966349917e-01,4.964520303313509908e-01,4.763486646917537426e-01,5.038036055865797724e-01,4.981385833150747677e-01,4.791954613063101887e-01,4.943939969121516342e-01,4.896334757073237953e-01,5.143412456335761940e-01,4.910715054251166833e-01,4.890155917338828706e-01,4.965865518679880575e-01,4.931870953544646996e-01,5.218233040048069205e-01,5.105758611943201908e-01,4.819558194861576772e-01,4.937739202670435867e-01,5.191654211376540706e-01,5.253003513116254464e-01,4.996165330318135256e-01,4.970132279268817954e-01,5.307916936614913705e-01,5.052238194299125684e-01,5.183497801160544816e-01,5.015250221011162690e-01,5.082492146265178423e-01,5.074446294797527734e-01,4.755153997774714814e-01,4.889358172442757611e-01,5.166713522322861074e-01,5.008367310806640660e-01,5.062982178352184448e-01,5.104306282078738821e-01,5.265842097060555727e-01
-8.676270677431825729e-03,8.670960642166037485e-03,6.006526174004220980e-02,8.817669060352088806e-02,1.967986571261941819e-01,2.383353983495835327e-01,3.456650016088680388e-01,4.268984755117384289e-01,5.142623907308806475e-01,5.934540258814137159e-01,6.405826661437290515e-01,6.973930120780613695e-01,7.642697354465742832e-01,7.868018996104920726e-01,8.242832993894423366e-01,8.658084274501932631e-01,8.644274580132910168e-01,8.538901493082172722e-01,8.750633980575512894e-01,8.596869504143165308e-01,8.544398211614938621e-01,8.487676504042331871e-01,8.284637006641569767e-01,8.142278710791703844e-01,8.129718968681169944e-01,7.967472114590452570e-01,7.718973883312099105e-01,7.859412048795041406e-01,7.720833812474178215e-01,7.419700656022735208e-01,7.216346097589070308e-01,7.338457639757793860e-01,7.393582597771363174e-01,7.297340442451051290e-01,7.509540396137567297e-01,7.319671476753857320e-01,7.264265615052306613e-01,7.085350317024435851e-01,7.224913523592467746e-01,7.411556088448643109e-01,7.414809448920645085e-01,7.295698147575253589e-01,7.287236026863472826e-01,7.436824257528826809e-01,7.613227878394379644e-01,7.374915137336095494e-01,7.418266097392562930e-01,7.699464209275527216e-01,7.380936353643544612e-01,7.437598021036293527e-01,7.653015686360019609e-01,7.715655308390757527e-01,7.416067591834495376e-01,7.755616864745408234e-01,7.228465523967485540e-01,7.498446162829436323e-01,7.592854290191665134e-01,7.441731115353682480e-01,7.299467965702939320e-01,7.589450364905899749e-01,7.489425627632463334e-01,7.590398705717015249e-01,7.299979367168086819e-01,7.211036681348880206e-01,7.673767886844850006e-01,7.675925215997266848e-01,7.475918633702337557e-01,7.509504928402616075e-01,7.311763262529356044e-01,7.570250667530652455e-01,7.502370854839488512e-01,7.369813407844413300e-01,7.512526530275236425e-01,7.409198713531668368e-01,7.443373007185859480e-01,7.270630284816553823e-01,7.435746558090446934e-01,7.524532759687797556e-01,7.766700131032542309e-01,7.671112362147018970e-01,7.304652294199730500e-01,7.619879161128747525e-01,7.321225124141647056e-01,7.796153949934950811e-01,7.420182603109077846e-01,7.530472514918785665e-01,7.711317172066654013e-01,7.323609204963574815e-01,7.662406315847077876e-01,7.547827198521857017e-01,7.307915002241666125e-01,7.319818474398125385e-01,7.578246818104366067e-01,7.674744380318849757e-01,7.484924745734169438e-01,7.666861281764173475e-01,7.305724148207912716e-01,7.536070102472474108e-01,7.206679162370727143e-01,7.588017344110109530e-01
1.959592531108618127e-02,6.966460602712540306e-03,7.449066259513645316e-02,1.569526404153366583e-01,2.317015615881338475e-01,3.461715210908505869e-01,4.462645950301026843e-01,5.510782068133981415e-01,6.720444403088927654e-01,7.582559539391682257e-01,8.621746915779892051e-01,9.309417052517728886e-01,1.011122484931978871e+00,1.054041199409437413e+00,1.110916954504855836e+00,1.126339117060432660e+00,1.146655112721300052e+00,1.166064880582035723e+00,1.173642683045853952e+00,1.155284591782260950e+00,1.151132990452850891e+00,1.135445164326196688e+00,1.116499740254379480e+00,1.084369570345008915e+00,1.086761213489011002e+00,1.053627578574623413e+00,1.050082720834009109e+00,1.011493838131622969e+00,1.013384678806228401e+00,1.003560673318878882e+00,9.829831703645259822e-01,9.902193553907007173e-01,9.803806015904126259e-01,9.717620161449921357e-01,1.002362858420711600e+00,9.698607703609640751e-01,9.679857628006065529e-01,9.620088297495523744e-01,9.661728985751270038e-01,1.007781648809017216e+00,1.000345043412901758e+00,9.814382983471042765e-01,9.797104657193730359e-01,9.982215664855695891e-01,9.814428658505098824e-01,9.873043923648956444e-01,9.998361160950937077e-01,9.773922261709551140e-01,9.816322828271070167e-01,1.011095110175934231e+00,1.014397660450260474e+00,9.913112579052228979e-01,1.003319296926778570e+00,1.021002405794154466e+00,9.743342100110750081e-01,9.886834373271580212e-01,1.001142156941696948e+00,1.009213557398315642e+00,1.021886023563705503e+00,1.004902866494830072e+00,1.027333216147056083e+00,1.010941398405685865e+00,1.009996687886120625e+00,1.021940768803081490e+00,9.712651911135494753e-01,9.969146098349108698e-01,9.954486737826814258e-01,9.861928396098752492e-01,1.006604533517249545e+00,9.972797323918882739e-01,9.707112302715669161e-01,1.004745137522667031e+00,1.004595002221972289e+00,1.007710162298567802e+00,9.849552207979744844e-01,9.755297708568502202e-01,1.004965225660873873e+00,9.909544346140164439e-01,1.011172679312300149e+00,9.963821695527724787e-01,9.903703656415427936e-01,9.955276282223299855e-01,9.948892959725506024e-01,9.944666541200655185e-01,9.975332428549598118e-01,1.016956028934636658e+00,1.010025982291769653e+00,1.005609819306719332e+00,9.957751245028397813e-01,9.901527146055585371e-01,1.020506497424558567e+00,9.898880214055733040e-01,1.016691857930094978e+00,9.917305730447629752e-01,9.888215952392679364e-01,1.007155306323933130e+00,1.006487397641374404e+00,9.806659102586057219e-01,9.997878254134456855e-01,9.911806311137053571e-01
1.398491647695438225e-02,3.456770617065885176e-02,7.999211821294630043e-02,1.910817340896221739e-01,3.110867826557008886e-01,4.521933030250731012e-01,5.774847847297026604e-01,7.178569784190660386e-01,8.490078416725653776e-01,9.744444194823809191e-01,1.053368186561494779e+00,1.135400991429990292e+00,1.252449305752253217e+00,1.340048395005781101e+00,1.377634226152088637e+00,1.406424763299235936e+00,1.434649733874903577e+00,1.414031180972476598e+00,1.447170138537740236e+00,1.431457311537682076e+00,1.439381843917879822e+00,1.425586200714844098e+00,1.395257439888891282e+00,1.366313139218529038e+00,1.355269901958742418e+00,1.348490123695885945e+00,1.330087618771395030e+00,1.310438572557063752e+00,1.280714789302194623e+00,1.283589003385128491e+00,1.253527906645082401e+00,1.254286724911006345e+00,1.243722272491131875e+00,1.231899667639583251e+00,1.206627968160755460e+00,1.219362253477706881e+00,1.207948317265338245e+00,1.230317325176261356e+00,1.235110266683856040e+00,1.217142861229612683e+00,1.227594903852683883e+00,1.223281934387651537e+00,1.227422086836334136e+00,1.237334669364295703e+00,1.227660473248745276e+00,1.227772523798408733e+00,1.266217366419974732e+00,1.257502957811926336e+00,1.234717928189181579e+00,1.221619345734586526e+00,1.267884841820283492e+00,1.248248755616962580e+00,1.239185222351490978e+00,1.234645726152459266e+00,1.254406180363696555e+00,1.258215567432962256e+00,1.264433070975035767e+00,1.242075463474474173e+00,1.241015934869212911e+00,1.245066497299404329e+00,1.249925404539967255e+00,1.270299780073272267e+00,1.252164390218551970e+00,1.241365342538384375e+00,1.251523758686594823e+00,1.261131151488574798e+00,1.261507611960924535e+00,1.240411193690457603e+00,1.240969898053420950e+00,1.262639498378536063e+00,1.248423710005425180e+00,1.256388246237014839e+00,1.226056580500030080e+00,1.229721444146126386e+00,1.246429356684043421e+00,1.244273288113070031e+00,1.254619287333328170e+00,1.275094556619228880e+00,1.247656328990814467e+00,1.255081300751089257e+00,1.248922863670995254e+00,1.247886029615156600e+00,1.242975245385541383e+00,1.243377677941772674e+00,1.222083898656891821e+00,1.234964978627412835e+00,1.267445730565126549e+00,1.252114884127375039e+00,1.240419686181709391e+00,1.242629196774893918e+00,1.247463344440435717e+00,1.250218115472212510e+00,1.239310548862831096e+00,1.275112110169134283e+00,1.268380505752401355e+00,1.218439048869096819e+00,1.246762273462262094e+00,1.268036042448774436e+00,1.253833676579558798e+00,1.248626202986362177e+00
3.821645781646617907e-03,4.334019085100510038e-02,1.013267433154480673e-01,2.135027307330661928e-01,3.630377554481510338e-01,5.056168180919665689e-01,7.052419665751537003e-01,8.765145786844918963e-01,1.026817369598387319e+00,1.157051081694471462e+00,1.252115486880349682e+00,1.386880754170351837e+00,1.511386630520881624e+00,1.584705123939232019e+00,1.636386132128310189e+00,1.706838795625726046e+00,1.724687435089080179e+00,1.733860142741452615e+00,1.754030088413134791e+00,1.744922129345531037e+00,1.716147171383863412e+00,1.702666701202032229e+00,1.689392906356271817e+00,1.642313466831738511e+00,1.657842035276306136e+00,1.641600367456272469e+00,1.580444491100881255e+00,1.540805012943936791e+00,1.542395755102735633e+00,1.530605227000277013e+00,1.494238178558819019e+00,1.499071917214773064e+00,1.469035505357807692e+00,1.472207509752025301e+00,1.421539373428928332e+00,1.461611321224114413e+00,1.442812042145153351e+00,1.469084752318719156e+00,1.471989796385911875e+00,1.463624800253865432e+00,1.458256688871248263e+00,1.468744023831579870e+00,1.486917236934630404e+00,1.501459485141704020e+00,1.479784762289935829e+00,1.503931476163926639e+00,1.470879569041317669e+00,1.498641532139439514e+00,1.523625609068963493e+00,1.517439680462444151e+00,1.485270787850445418e+00,1.509807103687790253e+00,1.510680266333758404e+00,1.480785973755545770e+00,1.496763769415551337e+00,1.488139400328423179e+00,1.506436308681921243e+00,1.511302710975218622e+00,1.482235590964115834e+00,1.498960324197825100e+00,1.492778501742775266e+00,1.521557538974890100e+00,1.466822537796499626e+00,1.517941057196625421e+00,1.505380816621504581e+00,1.497519962686249873e+00,1.496366734879640337e+00,1.479555044759881088e+00,1.498604427092458113e+00,1.521181206851494494e+00,1.516176761850371202e+00,1.517123268508659084e+00,1.503679813068675486e+00,1.506267004895929240e+00,1.508026763803969272e+00,1.498589584148926734e+00,1.492356420995179622e+00,1.502036651261268618e+00,1.505067322577564815e+00,1.530087273703932382e+00,1.508462862468402221e+00,1.483056905013734106e+00,1.512120631678261162e+00,1.510120141971228014e+00,1.470218213513485805e+00,1.519614985155821385e+00,1.470500915950698539e+00,1.472407339969343365e+00,1.524061180747130040e+00,1.494926681416978598e+00,1.516291536046636024e+00,1.478305292727103204e+00,1.486490572239751451e+00,1.489210070341465242e+00,1.496984977336422329e+00,1.515121806202465393e+00,1.488056741861347287e+00,1.495165748527761185e+00,1.514035567266089011e+00,1.477269487437690598e+00
-7.428831284813064081e-03,1.741129040942216918e-02,1.476779730227126275e-01,2.571005436692981871e-01,4.074770630419459194e-01,6.164176161195008552e-01,7.779197829477247916e-01,9.969954865472854255e-01,1.169689297121161875e+00,1.351977624368998043e+00,1.485634759845429587e+00,1.640909690060144532e+00,1.752825142355188826e+00,1.838876476997012066e+00,1.921480025926547652e+00,1.970735723777380155e+00,2.010375449302168605e+00,2.022991038872621772e+00,2.028755444477639447e+00,2.009595544641474163e+00,2.037002886776747346e+00,1.998734279192649677e+00,1.942075924729687264e+00,1.925920216925111061e+00,1.899716688317040880e+00,1.871781451115923423e+00,1.839785923312682536e+00,1.848467239201891044e+00,1.792911356702111991e+00,1.767116778952749101e+00,1.745851553539959689e+00,1.718958517144817177e+00,1.741231574254118453e+00,1.728701786126873419e+00,1.695034892484986289e+00,1.699569117351980907e+00,1.701517341645734982e+00,1.666121596212788214e+00,1.728229745977306830e+00,1.703228750412475456e+00,1.705995131938897513e+00,1.729884870550375320e+00,1.748950149025478851e+00,1.743790627736873100e+00,1.733077938409724350e+00,1.717124722595520403e+00,1.739775545192780992e+00,1.743636805433941728e+00,1.751865435432872653e+00,1.730058345717350177e+00,1.722114719714006981e+00,1.746194731432328950e+00,1.794292321939499280e+00,1.748839004081536030e+00,1.766896888829352141e+00,1.764193825219234624e+00,1.765255502536197341e+00,1.771758967574140753e+00,1.748108770865110850e+00,1.762279288357029072e+00,1.794587260601356871e+00,1.763557707888545600e+00,1.741775140931556942e+00,1.734042679163886547e+00,1.713382408855720129e+00,1.771837892355696331e+00,1.761551037161648958e+00,1.734893239520048702e+00,1.759582827034836594e+00,1.745930683773760927e+00,1.746691536901046948e+00,1.730354442786926850e+00,1.741587179099983285e+00,1.765658241894478397e+00,1.755047994243664977e+00,1.763585948470611342e+00,1.745885711714553423e+00,1.749762450070652786e+00,1.758048121257793639e+00,1.751764757748909940e+00,1.748291194640129831e+00,1.759914858081444544e+00,1.760949650248932796e+00,1.760059844762841497e+00,1.770970361605530785e+00,1.745360188292087278e+00,1.781911728234111258e+00,1.761404111534943473e+00,1.765497094624553842e+00,1.769500657971303514e+00,1.748716160725101165e+00,1.731207152732823662e+00,1.773631124662577108e+00,1.758198301134506147e+00,1.734288691898118628e+00,1.748722089017644032e+00,1.752947246197956055e+00,1.778000370269361863e+00,1.737242222142021175e+00,1.762648725742689937e+00
1.500172808066355503e-03,3.880086827868112903e-02,1.367541362937723659e-01,2.865464546932281475e-01,4.757322777510358813e-01,6.976556947945109499e-01,9.048581164313724834e-01,1.127893803952803475e+00,1.323680409740904729e+00,1.532560966002615155e+00,1.688907895963737138e+00,1.854156112849867588e+00,1.975461430628054238e+00,2.096840218949874490e+00,2.181401558019417486e+00,2.263011417166894912e+00,2.294270564284532465e+00,2.329322503225424335e+00,2.328132159321897543e+00,2.329463953502648899e+00,2.280989845124791415e+00,2.284359921113277014e+00,2.264268342337254936e+00,2.226906443160894256e+00,2.169211361062810983e+00,2.145682819658746521e+00,2.120067004049462245e+00,2.080198042189745244e+00,2.024286638292808416e+00,2.014476930081626094e+00,2.023761710971657024e+00,1.976735910620269099e+00,1.954501032500953972e+00,1.936138390882780280e+00,1.945584803149579267e+00,1.950765393205487364e+00,1.930368388192195805e+00,1.945731487151275640e+00,1.969069389738161480e+00,1.946482091235078205e+00,1.972289054037904998e+00,1.976370511428934273e+00,1.976665958330040551e+00,1.974371355307009912e+00,1.971305962139095147e+00,1.968164461064440873e+00,1.985813897191167410e+00,1.986841021761582615e+00,1.999151180353815338e+00,2.012220031010827803e+00,2.037918068119608517e+00,2.006103991510949758e+00,2.010430940117544640e+00,2.006410462021552377e+00,1.983592136669242612e+00,2.009348561715609716e+00,2.007381908153501815e+00,2.021338111051248276e+00,2.007243992347177208e+00,2.021698563639184876e+00,1.991166899154654724e+00,2.003946505815524137e+00,2.000697874097946194e+00,2.031741042499528138e+00,1.977570253440591230e+00,1.983794935724556341e+00,2.003878768386304632e+00,2.012149425740587194e+00,1.981180273195070951e+00,1.993521975919216427e+00,1.996164307030835250e+00,1.983447676548077077e+00,1.993316785475381048e+00,1.976432857095062001e+00,1.995319349218817262e+00,2.011422769185900350e+00,2.013255293255990619e+00,2.010119197130207702e+00,1.987482435816115167e+00,1.982219481798277227e+00,1.991203424557679513e+00,1.985754457181100774e+00,2.005465195268779421e+00,2.003557027272853119e+00,1.998513738909293069e+00,2.017406415499477301e+00,1.995084602758499415e+00,2.002421867546937850e+00,1.988573092207537085e+00,1.970304005638330747e+00,2.009941226394403646e+00,2.013843489001329257e+00,2.033233557967083716e+00,1.975958823517507401e+00,2.021590043565768990e+00,1.982755131687681249e+00,2.026719548562122775e+00,2.002692502237618299e+00,2.009578447400868662e+00,2.026938126395074313e+00
-7.977283694030393862e-03,2.515099499655905346e-02,1.565642742378956787e-01,3.627974004803459773e-01,5.432827763393432985e-01,7.749846500161412521e-01,1.027838387209386362e+00,1.257274763006245299e+00,1.486564405374491304e+00,1.713186711186855948e+00,1.935205899101883453e+00,2.129507746100438581e+00,2.258921556277776688e+00,2.382781215361047700e+00,2.472328037982013171e+00,2.528829122516583094e+00,2.576222525326658630e+00,2.622976879388576599e+00,2.616647887653829496e+00,2.611743351544462577e+00,2.599717824068330518e+00,2.556204058165715942e+00,2.503206247139141638e+00,2.503682826806766126e+00,2.477880933352771375e+00,2.399425235011346746e+00,2.402771588431212191e+00,2.304696701513678114e+00,2.281844422621460922e+00,2.266636758497627913e+00,2.248109229752425886e+00,2.207915231655478205e+00,2.206929074306458904e+00,2.208139647706309550e+00,2.192746667066076238e+00,2.191644120348847924e+00,2.196668184768992393e+00,2.175796762306069887e+00,2.191713109778066215e+00,2.191553905705458050e+00,2.195689368810102238e+00,2.213180732930501993e+00,2.210519613309585019e+00,2.225882414519952501e+00,2.224135746515266465e+00,2.204568411991357557e+00,2.230087022574121391e+00,2.219492929438392714e+00,2.237226731915495925e+00,2.242643575203085327e+00,2.256117346997533524e+00,2.266905427798081352e+00,2.270049995195608350e+00,2.235323245924662583e+00,2.265094195693610146e+00,2.261956113211399000e+00,2.262558421588428015e+00,2.280295876355134421e+00,2.254032993121142248e+00,2.272493631246970569e+00,2.238241796934459682e+00,2.242877018637362330e+00,2.254626959934973307e+00,2.238889889816555012e+00,2.269424397029363050e+00,2.243430085976936272e+00,2.247397299488588462e+00,2.237761596434316935e+00,2.211250290337310354e+00,2.253219904296874354e+00,2.256790574494465851e+00,2.245720569395282418e+00,2.228110990063047581e+00,2.229840058269367375e+00,2.236137330384157185e+00,2.233346258770447790e+00,2.236265279003649020e+00,2.237203384060570510e+00,2.270332645285139783e+00,2.221578947284045924e+00,2.240606128319603485e+00,2.250163594206418871e+00,2.244865638968133403e+00,2.232009578916689829e+00,2.239239006616218219e+00,2.251077147765522479e+00,2.245855583623225016e+00,2.262927225755685612e+00,2.236710146394123022e+00,2.258094099810229238e+00,2.254615799800620213e+00,2.288625275263405534e+00,2.255024295795175604e+00,2.264538784385525361e+00,2.272769437135576442e+00,2.227269468456403612e+00,2.245947788116637422e+00,2.248961234716468027e+00,2.249243599350186695e+00,2.253754145808956721e+00
